country,neighborhood,rural_urban,sex,age,family_type,family_size,mig_int_global,mig_plan_global,mig_prep_global,mig_int_dom,mig_plan_dom,mig_prep_dom,ppl_mig_num_5y,currency,exp_monthly_food,income_exp_month_food,income_month_avg,deposit_currency,monthly_income,CARI
GT,Urbano,1,1,18,2,2,0,,,0,,,0,3,300,3,1,3,0,3
SLV,La Garrasposa,1,1,22,1,5,0,,,0,,,0,1,10,3,1,1,75,3
SLV,La Garrasposa,1,1,20,1,3,0,,,0,,,0,1,40,4,1,1,50,3
SLV,Rosario,1,1,59,2,2,0,,,1,1,1,0,1,15,4,99,,,3
SLV,Tulapa,1,1,58,1,2,0,,,0,,,0,1,120,5,1,1,130,3
HND,San jeronimo,2,1,34,2,3,0,,,0,,,1,2,200,5,99,,,3
HND,"Sulaco, Col.Adalid Gonzales",2,1,35,5,10,0,,,0,,,1,2,1000,5,1,2,1000,3
HND,Guanijiquil,1,1,46,4,7,0,,,1,0,,1,2,3000,3,0,,,3
GT,HERMON,1,1,32,1,3,0,,,0,,,0,3,800,2,1,3,1800,3
GT,Colonia san josé la  olonia,2,1,47,1,4,0,,,0,,,0,3,800,5,0,,,3
GT,San jose la arada,2,1,35,1,6,0,,,0,,,0,3,600,2,1,3,2000,3
HND,Malpaso,1,1,67,1,4,0,,,0,,,0,2,2000,2,0,,,3
SLV,Los maguelles,1,1,26,1,3,0,,,0,,,0,1,50,5,1,1,90,3
GT,Aldea Cahaboncito,1,2,67,5,14,0,,,0,,,2,3,1800,1,0,,,3
GT,IXMULCA,1,1,82,1,2,0,,,0,,,0,3,300,3,0,,,3
GT,Cahaboncito,1,2,30,1,7,0,,,0,,,0,3,200,5,0,,,3
GT,IXMULCA,1,1,39,1,3,0,,,0,,,0,3,800,2,1,3,1400,3
GT,IXMULCA,1,1,39,1,3,0,,,0,,,0,3,400,2,1,3,1300,3
GT,SACCHÉN,1,2,32,1,6,0,,,0,,,0,3,700,5,1,3,1000,3
GT,SACCHÉN,1,1,30,2,5,0,,,0,,,1,3,1200,2,0,,,3
GT,SACCHÉN,1,1,22,5,6,0,,,0,,,1,3,300,2,0,,,3
GT,SACCHÉN,1,1,25,1,3,0,,,0,,,0,3,350,1,0,,,3
GT,SACCHÉN,1,1,32,2,3,0,,,0,,,0,3,1000,1,0,,,3
HND,La Pabellona,1,1,58,1,4,0,,,0,,,0,2,400,5,1,2,1000,3
HND,Yorito,2,1,27,2,2,0,,,99,,,0,2,700,5,0,,,3
GT,Barrio la playa,2,1,44,1,8,0,,,0,,,0,3,600,5,1,3,1000,3
GT,Barrio la playa,2,1,40,1,7,0,,,0,,,1,3,300,5,1,3,4000,3
GT,Aldea las conchas,1,1,40,1,7,0,,,0,,,0,3,300,5,0,,,3
GT,San Agustin viejo Chahal,1,1,45,1,4,0,,,0,,,0,3,500,4,1,3,1500,3
GT,San Agustin Viejo Chahal,1,2,66,1,4,0,,,0,,,1,3,600,4,1,3,800,3
GT,Aldea chicoban,1,1,25,1,5,0,,,0,,,0,3,200,5,1,3,500,3
GT,Aldea chicoban,1,1,29,2,3,0,,,99,,,0,3,100,5,1,3,600,3
GT,Caserio nuevo san julian,1,1,23,1,2,0,,,0,,,0,3,1200,3,1,3,2500,3
HND,El Encino,1,1,43,2,5,0,,,1,1,0,1,2,2000,3,1,2,1000,3
GT,Nuevo San  Julian,1,1,46,1,9,0,,,0,,,0,3,800,2,99,,,3
HND,El pedernal,1,1,24,1,4,0,,,0,,,1,2,1500,2,0,,,3
HND,El pedernal,1,1,33,1,4,0,,,0,,,0,2,3000,2,0,,,3
GT,La isla,1,1,60,1,7,0,,,0,,,2,3,1000,5,0,,,3
GT,La Isla,1,1,41,2,3,0,,,0,,,0,3,400,5,1,3,700,3
GT,Aldea La Isla,1,1,56,1,2,0,,,0,,,0,3,400,3,1,3,300,3
HND,Libertad Centro,1,1,61,2,3,0,,,0,,,0,2,1500,5,1,2,3500,3
SLV,San Francisco menendez,2,1,38,1,5,0,,,0,,,0,1,100,5,1,1,100,3
HND,La danta,1,1,43,1,4,0,,,0,,,0,2,1200,5,0,,,3
HND,La danta,1,1,55,5,5,0,,,0,,,0,2,1100,5,99,,,3
HND,La danta,1,2,70,3,4,0,,,0,,,0,2,1000,5,0,,,3
HND,Dulce nombre,1,1,40,5,13,0,,,0,,,0,2,1000,2,0,,,3
GT,Tesoro abajo,1,2,52,1,4,0,,,0,,,0,3,700,2,1,3,3000,3
HND,"Caserio, Santa Ines",1,1,51,8,5,0,,,0,,,0,2,300,5,0,,,3
HND,Sabanagrande,2,1,55,4,6,0,,,0,,,1,2,400,5,0,,,3
SLV,Canton cunchique,1,1,32,1,2,0,,,0,,,0,1,30,2,99,,,3
HND,7 de mayo,1,1,55,5,5,0,,,0,,,0,2,3000,5,99,,,3
HND,El desvío,1,2,50,3,2,0,,,0,,,0,2,1000,5,99,,,3
GT,Barrio San José,2,1,72,5,10,0,,,0,,,0,3,2000,5,99,,,3
GT,San Jose,2,1,44,1,8,0,,,0,,,0,3,1200,4,1,3,3200,3
HND,El Encino,1,1,39,1,4,0,,,1,0,,1,2,2000,4,1,2,1800,3
HND,Quebrachal,1,1,50,3,2,0,,,0,,,0,2,500,5,0,,,3
GT,Jocotan,2,1,37,2,3,0,,,0,,,0,3,300,5,0,,,3
HND,Caserio Agua Caliente,1,1,28,2,2,0,,,0,,,1,2,1500,5,1,2,3500,3
HND,El desvío,1,1,24,1,4,0,,,0,,,0,2,2000,5,1,2,7000,3
HND,El desvío,1,1,68,1,2,0,,,0,,,0,2,1000,5,99,,,3
HND,Sabanagrande,2,1,35,1,6,0,,,1,0,,0,2,2000,5,1,2,2400,3
SLV,Azaculpa,1,1,42,2,3,0,,,0,,,0,1,50,5,1,1,300,3
HND,Caserio Agua Caliente,1,2,21,2,3,0,,,0,,,0,2,500,2,1,2,4500,3
GT,Aldea Canaan sector 3,1,1,53,1,12,0,,,0,,,0,3,400,3,99,,,3
GT,Aldea Canaan,1,2,72,1,4,0,,,0,,,0,3,50,5,1,3,500,3
HND,Santa Ines,1,1,80,2,2,0,,,0,,,0,2,2000,5,0,,,3
GT,Aldea yalpemech,1,2,65,1,2,0,,,0,,,0,3,600,5,1,3,800,3
GT,Aldea Yalpemech,1,1,35,1,7,0,,,0,,,0,3,750,5,1,3,1000,3
GT,Aldea Yalpemech,1,1,32,1,5,0,,,1,0,,0,3,900,5,1,3,900,3
GT,Yelpemech,1,2,83,1,4,0,,,0,,,0,3,300,4,0,,,3
SLV,Brisas del norte,2,2,21,3,2,0,,,1,0,,0,1,110,1,99,,,3
GT,Canlech,1,1,27,1,4,0,,,0,,,0,3,400,2,1,3,900,3
GT,Aldea Cooperativa Sechaj,1,1,38,1,9,0,,,0,,,0,3,600,4,0,,,3
GT,Aldea Cooperativa Sechaj,1,1,63,2,4,0,,,0,,,0,3,600,1,0,,,3
GT,Aldea sechaj,1,1,46,2,6,0,,,1,0,,0,3,500,5,1,2,1500,3
GT,Chimolon,1,2,35,1,5,0,,,0,,,0,3,300,5,1,3,400,3
GT,Xuctzul,1,1,39,1,5,0,,,0,,,0,3,1000,2,99,,,3
HND,Barrio la torre,1,1,45,1,6,0,,,0,,,1,2,3600,5,99,,,3
GT,El bueyero,1,1,66,1,7,0,,,0,,,0,3,500,5,99,,,3
HND,COL SAN  JOSE,1,1,36,2,4,0,,,1,0,,0,2,2500,4,0,,,3
GT,Aldea tuiquimamel,1,2,46,1,9,0,,,0,,,0,3,600,5,1,3,800,3
HND,Corinto,1,1,57,5,9,0,,,1,99,,0,2,4000,5,1,2,600,3
GT,Quixal,1,1,27,1,4,0,,,1,0,,0,3,800,5,1,3,800,3
SLV,Canton la peña,1,1,30,5,7,0,,,1,0,,0,1,250,5,99,,,3
GT,Aldea Sequixquib,1,1,44,2,3,1,0,,1,0,,0,3,400,99,99,,,3
GT,Aldea las  tablas,1,1,14,1,6,1,0,,0,,,2,3,1000,1,0,,,3
GT,Aldea San Rafael Soche,1,1,37,2,6,1,0,,0,,,1,3,1000,4,0,,,3
SLV,El nisperal,1,2,39,9,6,1,0,,0,,,0,1,70,5,99,,,3
SLV,Barrio la playa,2,1,23,1,5,1,0,,1,0,,0,1,300,2,1,1,250,3
SLV,Barrio la playa,2,1,27,2,3,1,0,,0,,,2,1,50,3,1,1,30,3
HND,Colonia Dionisio,2,1,52,2,1,1,0,,1,0,,1,2,600,2,1,2,8000,3
SLV,El Nisperal,1,1,49,2,4,1,0,,0,,,0,1,70,3,99,,,3
SLV,El Calvario,2,2,72,3,2,1,0,,0,,,1,1,50,3,0,,,3
SLV,El Calvario,2,1,50,2,3,1,0,,1,0,,0,1,120,5,99,,,3
GT,Colonia san José la Colonia,2,1,52,1,10,1,0,,0,,,0,3,800,5,0,,,3
GT,Zona 3,2,1,28,1,4,1,0,,1,0,,1,3,400,5,1,3,800,3
SLV,Lomas de Alarcon,1,1,44,1,6,1,0,,99,,,0,1,50,5,99,,,3
HND,El Pedernal,1,1,49,5,6,1,0,,0,,,2,2,4000,2,0,,,4
SLV,San Juan Buena Vista,1,1,48,2,2,1,0,,1,0,,0,1,84,3,1,1,100,3
SLV,San juan buena vista,1,1,31,1,5,1,0,,0,,,0,1,150,3,1,1,100,3
SLV,Canton san juan buena vista,1,1,35,1,4,1,0,,0,,,0,1,150,5,1,1,150,3
HND,Dulce nombre,1,2,51,1,4,1,0,,1,0,,0,2,1500,3,0,,,3
HND,Dulce nombre,1,1,55,2,6,1,0,,0,,,1,2,3000,4,0,,,3
SLV,San francisco Echeverria,1,1,59,1,4,1,0,,1,0,,0,1,100,5,1,1,150,3
SLV,San Francisco Echeverria,1,1,30,2,6,1,0,,0,,,1,1,50,4,99,,,3
SLV,San Francisco Echeverria,1,2,26,1,6,1,0,,0,,,1,1,50,2,1,1,200,3
HND,Sabanagrande,2,2,24,2,4,1,0,,1,0,,0,2,500,5,99,,,3
GT,Barrio San José,2,1,39,2,2,1,0,,0,,,0,3,300,4,0,,,3
