country,neighborhood,rural_urban,sex,age,family_type,family_size,mig_int_global,mig_plan_global,mig_prep_global,mig_int_dom,mig_plan_dom,mig_prep_dom,ppl_mig_num_5y,currency,exp_monthly_food,income_exp_month_food,income_month_avg,deposit_currency,monthly_income,CARI
SLV,La Escuela,1,1,24,1,4,1,0,,1,0,,1,1,100,5,1,1,70,2
SLV,La Escuelita,1,2,47,1,3,1,0,,0,,,0,1,60,5,1,1,200,2
SLV,La Escuelita,1,1,26,1,3,1,0,,1,0,,0,1,70,5,1,1,35,2
SLV,La Escuelita,1,1,20,1,3,1,0,,0,,,0,1,20,1,1,1,80,2
SLV,La Escuelita,1,1,34,1,3,1,0,,0,,,0,1,120,3,1,1,80,2
SLV,Ojo de agua,1,1,72,2,1,1,0,,1,0,,1,1,100,5,0,,,2
SLV,"Ojo de agua, caserio los ayala",1,1,61,9,1,1,0,,0,,,0,1,100,1,0,,,2
SLV,"Ojo de agua, los granados",1,1,38,5,5,1,0,,0,,,0,1,100,5,1,1,150,2
HND,Barrio Municipal,2,1,28,5,3,1,0,,1,1,1,1,2,10000,4,1,2,25000,2
SLV,Tierra blsnca,1,1,50,4,2,1,0,,0,,,0,1,150,4,1,1,200,2
SLV,Puerto el triunfo,2,1,44,1,3,1,0,,1,0,,0,1,40,5,1,1,240,2
SLV,Barrio la playa,2,1,31,1,4,1,0,,1,1,0,0,1,200,5,1,1,200,2
SLV,La limonera,1,1,31,5,4,1,0,,1,0,,0,1,80,4,1,1,360,2
SLV,Salinas de sisiguayo,1,1,63,1,3,1,0,,0,,,0,1,200,5,1,1,200,2
SLV,San francisco Javier,2,1,60,5,4,1,0,,1,0,,1,1,350,5,1,1,300,2
SLV,San francisco Javier,2,1,20,1,3,1,0,,1,0,,0,1,50,4,1,1,100,2
SLV,El Tercio,1,1,24,1,4,1,0,,1,0,,1,1,70,3,1,1,80,2
SLV,La limonera,1,1,46,8,6,1,0,,0,,,1,1,50,5,1,1,300,2
SLV,La limonera,1,1,20,5,6,1,0,,1,0,,0,1,100,2,99,,,2
HND,Cuyamel,1,1,44,1,5,1,0,,0,,,2,2,4000,5,1,2,5000,2
GT,Nahuatan,1,2,61,3,10,1,0,,1,0,,0,3,1300,3,1,3,1700,2
GT,San rafael pie de la cuesta,2,1,39,1,9,1,0,,1,0,,1,3,1200,5,1,3,2800,2
GT,San Gaspar ixichil,1,2,42,1,7,1,0,,0,,,0,3,500,5,1,3,1300,2
GT,Urbano,2,1,20,1,6,1,0,,1,1,0,1,3,800,3,0,,,2
GT,Barrio calle de la excelencia,2,1,46,5,6,1,0,,1,0,,1,3,2000,2,0,,,2
HND,Las Minas,1,1,69,2,3,1,0,,1,0,,0,2,2000,5,1,2,4000,2
HND,Las Minas,1,1,40,1,4,1,0,,0,,,0,2,1200,5,1,2,5500,2
SLV,San cristobal,1,1,26,1,5,1,0,,0,,,0,1,400,3,0,,,2
SLV,San cristobal,1,2,38,3,4,1,0,,1,0,,0,1,30,3,1,1,150,2
SLV,Caserio san cristobal,1,1,27,1,3,1,0,,1,0,,0,1,40,5,1,1,130,2
SLV,Cantón buenos aires,1,1,32,1,2,1,0,,1,0,,0,1,25,4,1,1,30,2
SLV,Cantón nisperal,1,1,24,1,3,1,0,,1,0,,0,1,40,2,1,1,0,2
SLV,Santa gema,1,1,34,1,4,1,0,,0,,,0,1,25,2,1,1,200,2
HND,Barrio sinahi,2,1,50,1,6,1,0,,1,0,,1,2,3000,5,1,2,300,2
SLV,Buenos Aires,1,1,59,1,3,1,0,,0,,,0,1,50,5,1,1,20,2
SLV,Buenos Aires,1,1,18,1,3,1,0,,1,0,,2,1,150,3,1,1,250,2
SLV,Canton buenos aires,1,1,33,2,4,1,0,,1,0,,0,1,150,5,1,1,180,2
SLV,"Regalo de Dios, etapa 2",1,2,53,2,2,1,0,,0,,,0,1,80,5,1,1,120,2
SLV,Regalo de dios etapa 2,2,1,19,1,5,1,0,,0,,,1,1,75,3,1,1,300,2
HND,Yorito,2,1,50,2,3,1,0,,1,0,,0,2,2800,5,1,2,1000,2
HND,Yorito,2,1,25,1,2,1,0,,1,0,,0,2,2400,5,1,2,4800,2
HND,Pueblo Nuevo,2,1,38,5,5,1,0,,0,,,0,2,4000,5,1,2,0,2
HND,Nueva Vida,2,1,66,5,4,1,0,,1,0,,0,2,4200,5,99,,,2
GT,Aldea cacahuatepeque,1,1,33,1,5,1,0,,1,0,,0,3,400,2,1,3,500,2
GT,Bulej,1,1,25,4,4,1,0,,0,,,0,3,0,1,1,3,1200,2
HND,Guangolola 2,1,1,53,1,7,1,0,,1,0,,0,2,5000,3,1,2,3000,2
SLV,El rodeo 2,1,1,31,1,4,1,0,,0,,,0,1,50,5,1,1,150,2
SLV,Canton Rosario,1,2,55,5,4,1,0,,1,0,,0,1,200,5,1,1,100,2
SLV,"Cantón El rosario, las cuevitas sur",1,1,31,1,5,1,0,,0,,,0,1,60,5,1,1,50,2
SLV,"Cantón El rosario, las cuevitas",1,2,24,1,4,1,0,,1,0,,0,1,50,5,1,1,20,2
HND,La Meseta,2,1,45,5,4,1,0,,1,99,,1,2,2000,5,1,2,5000,2
HND,Guangolola N2,1,1,36,1,5,1,0,,0,,,1,2,3500,5,1,2,6000,2
HND,Guangolola N2,1,1,48,5,13,1,0,,1,0,,1,2,3000,3,1,2,5000,2
HND,Guangolola N2,1,2,47,1,5,1,0,,1,0,,2,2,3000,5,1,2,5000,2
SLV,El calvario,2,2,50,1,6,1,0,,1,0,,0,1,100,5,0,,,2
SLV,San jose,1,1,75,2,4,1,0,,1,0,,0,1,200,4,1,1,200,2
HND,El Guanigiquil,1,1,43,1,6,1,0,,1,0,,0,2,2000,5,1,2,4000,2
HND,Caserío san jose,1,1,30,6,4,1,0,,1,0,,0,2,700,1,0,,,2
HND,Caserio san jose,1,1,42,6,3,1,0,,1,0,,0,2,500,5,0,,,2
HND,El Guanijiquil,1,1,37,1,4,1,0,,1,1,0,0,2,2400,1,1,2,3000,2
HND,El Guanijiquil,1,1,43,1,5,1,0,,1,0,,1,2,2000,5,1,2,3000,2
HND,Calpules,1,1,33,2,3,1,0,,1,0,,0,2,2000,5,1,2,2000,2
HND,Las arenas,2,1,73,2,5,1,0,,0,,,2,2,1500,4,99,,,2
SLV,Comunidad el tigre 4,1,1,48,1,5,1,0,,1,0,,0,1,100,5,1,1,270,2
GT,San Juan Ermita,2,1,40,1,4,1,0,,1,0,,0,3,100,5,1,3,1000,2
HND,San jeronimo,1,1,28,1,4,1,0,,0,,,0,2,3000,2,0,,,2
GT,Barrio el cerro,2,1,20,5,7,1,0,,1,0,,0,3,1000,3,1,3,4480,2
GT,Caserio Ojechejel,2,1,70,1,4,1,0,,0,,,0,3,1000,3,0,,,2
GT,Ojecheje,1,1,32,2,3,1,0,,0,,,0,3,800,3,1,3,700,2
SLV,Canton izcaquilio comunidad los paniagua,1,1,26,1,4,1,0,,1,0,,0,1,30,5,1,1,60,2
HND,Tejeras,1,1,44,5,4,1,0,,1,0,,0,2,4000,4,99,,,2
SLV,Loma Alarcon,1,1,53,5,10,1,0,,1,0,,0,1,40,5,1,1,75,2
SLV,Lomas de alarcon,1,2,61,1,4,1,0,,0,,,0,1,50,5,1,1,75,2
SLV,"La hermosa, san juan",1,2,71,1,3,1,0,,1,0,,0,1,90,5,1,1,250,2
SLV,"La Hermosa, San Juan",1,1,26,1,4,1,0,,1,0,,0,1,170,3,1,1,180,2
SLV,EL ANGEL,2,1,22,5,8,1,0,,0,,,1,1,100,1,1,1,150,2
SLV,santa lucia,2,2,29,1,5,1,0,,0,,,0,1,220,4,1,1,260,2
SLV,"La Hermosa, San Juan",1,2,51,5,3,1,0,,1,0,,0,1,20,5,1,1,25,2
SLV,"Izcaquilio, Paniagua",1,1,22,1,3,1,0,,0,,,0,1,30,2,1,1,240,2
SLV,Barrio santa lucia,2,1,32,1,4,1,0,,1,0,,0,1,120,3,1,1,240,2
SLV,"Cantón Santa Cruz, Caserío El desvio",1,1,32,1,5,1,0,,1,0,,0,1,80,4,1,1,250,2
SLV,Canton Santa Cruz,1,1,47,1,10,1,0,,1,0,,3,1,150,2,1,1,300,2
SLV,Los toles,1,1,20,1,2,1,0,,1,1,0,0,1,30,3,1,1,20,2
SLV,Palo Pique,1,1,32,1,6,1,0,,1,0,,0,1,50,5,1,1,80,2
GT,Las flores,1,1,59,2,8,1,1,0,1,0,,0,3,800,3,0,,,2
HND,Col. La canada,2,2,45,4,5,1,1,0,1,0,,0,2,2500,5,99,,,2
HND,"Nuevo Porvenir, Santa Cruz de Yojoa",2,1,31,2,5,1,1,0,1,0,,1,2,6000,4,1,2,8000,2
GT,Caserio los espinos,1,1,55,1,4,1,1,0,1,1,0,2,3,200,5,1,3,400,2
GT,Chaculá,2,1,30,1,4,1,1,0,1,0,,1,3,600,5,1,3,1800,2
GT,Aldea Quixal,1,2,40,1,6,1,1,0,0,,,0,3,1200,2,1,3,2400,2
SLV,Comunidad Paniagua,1,1,23,2,2,1,1,0,1,0,,0,1,120,5,1,1,150,2
SLV,San marcos lempa,1,1,29,1,4,1,1,0,0,,,0,1,150,2,1,1,300,2
HND,Bajamar,1,1,25,1,4,1,1,0,1,0,,0,2,1000,4,0,,,2
GT,Camojallito,1,1,22,2,2,1,1,0,1,1,0,1,3,400,5,1,3,500,2
GT,Aldea Qixal,1,2,46,1,7,1,1,0,0,,,1,3,400,5,0,,,2
GT,Aldea Camojaito,1,1,42,1,3,1,1,0,1,1,0,0,3,800,5,0,,,2
GT,Canton las tablas,1,1,30,1,8,1,1,1,0,,,0,3,800,4,1,3,1300,2
GT,TEMUX GRANDE,1,2,58,5,7,1,1,1,0,,,2,3,600,1,1,3,4000,2
GT,Barrio El  Conde,2,1,42,2,3,1,1,1,1,1,1,0,3,400,3,99,,,2
HND,El Encino,1,2,37,7,4,1,1,1,1,1,1,1,2,4000,1,1,2,6900,2
SLV,San cristobal 1,2,1,51,2,5,1,1,1,0,,,2,1,100,2,1,1,300,2
GT,Canton tonina,1,1,47,1,8,1,1,1,1,1,0,0,3,1000,2,1,3,1000,2
GT,Caserio los espinos,1,1,33,1,3,1,1,1,0,,,0,3,90,5,1,3,350,2
HND,"Redondel de los ganaderos, debajo de las gradas.",1,1,33,5,5,1,1,1,0,,,1,2,700,5,0,,,2
HND,Tegucigalpita,1,1,48,1,3,1,1,1,1,1,1,0,2,5000,5,1,2,8200,2
HND,Minerva,2,1,29,2,5,1,1,1,0,,,3,2,1500,5,1,2,2000,2
HND,las vegas,1,1,20,2,4,1,1,1,1,0,,0,2,2000,1,1,2,10000,2
HND,Los Calpules,1,1,28,1,4,1,1,1,0,,,0,2,600,5,0,,,2
SLV,Loma Alarcon,1,1,32,1,4,1,1,1,1,0,,0,1,90,3,0,,,2
